step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,41,258.0,1.6973684210526316,8.069725443439118,4,19.0,0.616978129085995,6,26.0,0.3480754796809571,0,8.0,0.7774025085071056,0,4.0,0.8376140173154263,2,7.0,0.5825073174636742,6,24.0,0.03418697913241972,0,5.0,0.2239532573000435,0,6.0,0.6119323280218253,3,33.0,0.5543917515533906,0,0.0,0.8940767888470468,4,30.0,0.6652456010071854,9,102.0,0.25507324649470303,0,55.0,0.6319215017696779,0,0.0,0.8720578537245823,5,27.0,0.6105807850004895,2,9.0,0.5515758419622772,41,355.0
60.0,39,304.0,1.9240506329113924,6.734517400521807,0,9.0,0.5445388164877392,7,63.0,0.35135579631588415,0,8.0,0.8695169173079337,3,9.0,0.24168562621101908,4,21.0,0.567149189877567,2,37.0,0.20121029171399973,0,2.0,0.4594744188502732,0,4.0,0.9268240893342654,1,14.0,0.5482325672496123,1,7.0,0.5345599787673595,2,23.0,0.3977359733563452,10,154.0,0.23612890841592357,0,4.0,0.5406446411000148,2,3.0,0.1812634414430517,6,51.0,0.4322991308549008,1,1.0,0.6845567906734183,39,410.0
65.0,40,398.0,2.300578034682081,7.864213427387797,2,8.0,0.6383132721980697,7,100.0,0.47715349410566243,0,2.0,0.9020265136964802,0,11.0,0.5276448918898836,5,45.0,0.4932800812320301,0,13.0,0.7996989476316033,0,4.0,0.8566081923819701,0,8.0,0.7652457205004963,2,10.0,0.5502653725952944,0,5.0,0.75825557367753,7,26.0,0.3266249519491054,10,206.0,0.4435053649949473,0,0.0,0.7082607746446903,0,11.0,0.23522218985585347,5,48.0,0.3122262958661168,2,14.0,0.5938052451754584,40,511.0
70.0,34,423.0,2.2620320855614975,7.92957225059708,1,5.0,0.5874689670287289,7,135.0,0.48401517851216525,1,5.0,0.540986488827598,0,4.0,0.8753101895440264,2,36.0,0.38322567903198496,1,14.0,0.7119820193457389,0,4.0,0.8806222566839674,0,4.0,0.9255424188154819,0,3.0,0.6005913397216478,0,2.0,0.9269004590710525,5,45.0,0.29160319010364694,10,256.0,0.3350925602837924,2,6.0,0.17533566699732514,0,4.0,0.7634762736452159,3,26.0,0.4544835865690609,2,6.0,0.6182680269994799,34,555.0
75.0,50,595.0,3.051282051282051,8.086974101242852,3,13.0,0.599326315716191,10,180.0,0.233605343949938,3,15.0,0.4918095083262714,0,4.0,0.8789348725492967,4,19.0,0.4106214850607113,1,9.0,0.811696530167758,0,0.0,0.8209861016316897,0,2.0,0.9206488211204702,0,0.0,0.9353092273410613,0,0.0,0.6224948806534012,5,44.0,0.5258934527196464,14,318.0,0.15199014112490464,3,20.0,0.5791987786221307,0,4.0,0.8295390791590305,3,21.0,0.5255170509595994,4,24.0,0.6760021883298705,50,673.0
80.0,57,746.0,3.5865384615384617,7.034423814259251,5,34.0,0.5043077667498556,14,245.0,0.20416262535852964,3,34.0,0.29633650500116865,2,7.0,0.20051686346700187,4,26.0,0.46138790952706843,1,10.0,0.6492761086885368,0,2.0,0.7487619683247763,0,0.0,0.9248134015182207,1,1.0,0.6213499611197953,2,9.0,0.5432427234397015,3,46.0,0.5546099619672582,16,402.0,0.20615545110126707,0,11.0,0.7612157275217216,1,5.0,0.3154682400930991,5,37.0,0.5284486518336434,0,20.0,0.3494198661515352,57,889.0
85.0,66,943.0,4.325688073394495,6.528921225133574,1,31.0,0.5421122075626091,14,319.0,0.2300550634139494,5,51.0,0.4894894901500848,0,5.0,0.10885500595066984,6,45.0,0.47531957712829365,2,15.0,0.6867146640467704,0,2.0,0.665082744370187,1,5.0,0.6573047239871442,3,11.0,0.4017601499856506,0,3.0,0.6583244086993518,4,30.0,0.39679973768869453,16,482.0,0.3316834075185257,0,0.0,0.7387375310111265,5,22.0,0.06220915752686369,4,36.0,0.3146414363039697,5,24.0,0.31445568817728353,66,1081.0
90.0,52,844.0,3.9074074074074074,6.999514897139464,2,8.0,0.6426082656819123,8,300.0,0.3765453291917293,0,36.0,0.685178565954743,0,4.0,0.4645964255443242,8,80.0,0.2397155213178133,2,25.0,0.6854992908509749,0,2.0,0.7505622275688292,1,10.0,0.6911450347294856,0,11.0,0.4723188834799938,0,0.0,0.891470471300868,5,30.0,0.28165615408105477,18,564.0,0.18106643282212406,0,4.0,0.4782140783652946,0,24.0,0.5843570539314461,5,31.0,0.3767913759494016,3,35.0,0.5024173628912908,52,1164.0
95.0,43,736.0,3.256637168141593,7.334495301324054,0,2.0,0.6385109445491349,2,173.0,0.3555508691124023,2,10.0,0.586246300808506,1,10.0,0.7472500411346785,5,86.0,0.30285134389133794,0,8.0,0.25336423517040063,1,2.0,0.4942291015970053,0,4.0,0.8724586649480791,0,4.0,0.8712504837404459,2,3.0,0.5706202902623266,3,25.0,0.4285868985076882,23,667.0,0.039318353310935944,0,4.0,0.8137302394021316,0,4.0,0.9117785793417391,1,29.0,0.5431432684109965,3,28.0,0.6493803304948959,43,1059.0
100.0,47,867.0,3.7532467532467533,7.363748713168182,3,10.0,0.6085023095681583,2,170.0,0.2901853020935684,0,9.0,0.49946077325726856,1,15.0,0.7826013401850135,1,33.0,0.6039574104277661,0,6.0,0.7017088381427457,4,23.0,0.25330993846803374,0,0.0,0.9042950205185509,0,4.0,0.9004219039152132,3,16.0,0.46422196337322175,2,20.0,0.5865804931377068,24,793.0,0.04580780455109924,0,4.0,0.9036763858444262,0,2.0,0.37557960061208845,5,29.0,0.6010472740910453,2,19.0,0.3642456473612426,47,1153.0
105.0,62,708.0,3.0517241379310347,7.165093523062632,5,32.0,0.49051303063092494,10,202.0,0.20752937261496257,2,7.0,0.4622632556354318,1,8.0,0.3913952504077379,1,15.0,0.80924266499851,1,11.0,0.796127422104485,0,17.0,0.6497180842572576,1,3.0,0.7692681430988284,2,7.0,0.5630329183236249,0,8.0,0.5348164423273748,3,26.0,0.6894895062895088,18,760.0,0.29332081166363805,0,4.0,0.7184710134394007,5,23.0,0.13271545537240725,7,56.0,0.39709946955234354,6,30.0,0.21219676185137254,62,1209.0
110.0,64,496.0,2.049586776859504,7.164551504163602,7,63.0,0.43655639829701215,10,184.0,0.22522131890210684,6,26.0,0.4717501745418158,5,27.0,0.125193845088362,2,6.0,0.588321484025056,2,15.0,0.8005996355352724,1,8.0,0.8421517616707768,1,5.0,0.811080672321316,4,26.0,0.38548534610600454,0,0.0,0.895322693807546,0,11.0,0.4782687578784945,10,585.0,0.2959831678524386,0,4.0,0.8962061915691469,0,22.0,0.654198142978904,9,101.0,0.23238677282882533,7,65.0,0.0,64,1148.0
115.0,56,473.0,1.8844621513944224,7.067593459957679,9,104.0,0.3995986883011411,2,81.0,0.38879463721186924,1,28.0,0.5519958388858183,0,26.0,0.5933886327608684,4,18.0,0.5125581086043094,1,8.0,0.3304308889669507,1,4.0,0.6325604528697416,1,3.0,0.671138325355544,6,57.0,0.553046576976452,1,1.0,0.6101464001432165,2,3.0,0.6176535436456031,9,525.0,0.18797839702715674,1,5.0,0.7932338566023084,0,2.0,0.9332198890929303,11,152.0,0.36261936877953915,7,100.0,0.17499847955754708,56,1117.0
120.0,63,530.0,2.12,6.624748354661621,5,100.0,0.37529424352290086,1,79.0,0.33742342500722583,2,10.0,0.15563569161851035,0,8.0,0.8893662749497925,7,44.0,0.30848412502872646,6,24.0,0.169700073925061,5,19.0,0.18565224324646926,1,7.0,0.726950756431409,0,44.0,0.5818464941553481,3,16.0,0.41389664202226206,3,16.0,0.522972106676711,7,566.0,0.16435953083834332,2,8.0,0.7268921826980271,1,3.0,0.5112699911034176,13,212.0,0.4498040409122287,7,135.0,0.46195823018309945,63,1291.0
125.0,78,770.0,2.972972972972973,6.41709607870193,2,45.0,0.48769913512188945,9,108.0,0.46871678951222245,3,21.0,0.16737743532678626,0,4.0,0.8564559825215742,8,80.0,0.39984325775999646,7,59.0,0.11729207881189599,2,31.0,0.1976056840329037,1,5.0,0.5892648305580266,1,7.0,0.4543056975673397,0,11.0,0.7346470521479278,5,39.0,0.3540213727225218,13,619.0,0.23312344636253268,0,0.0,0.30296137618875224,5,24.0,0.4209356376559894,15,277.0,0.3586743993433197,7,170.0,0.39925326495692715,78,1500.0
130.0,77,777.0,2.9884615384615385,6.50723628123808,3,47.0,0.43194057638885575,9,153.0,0.46257576834993647,0,11.0,0.7573350045981022,2,11.0,0.3207228213171438,5,80.0,0.527308189964124,1,57.0,0.4390473787615064,1,20.0,0.6471077863478357,4,21.0,0.6215769825626413,3,7.0,0.390342766344376,0,4.0,0.9145728556187938,7,74.0,0.2715928039995066,20,705.0,0.1832634406915383,3,15.0,0.1845422240360904,0,26.0,0.585767741864886,17,356.0,0.269040830490323,2,133.0,0.11717740582183674,77,1720.0
135.0,86,985.0,3.84765625,6.324548652995332,8,76.0,0.3370773669684135,8,139.0,0.21410934547958715,1,12.0,0.783029239667075,0,6.0,0.5104068796251661,1,31.0,0.5723269337715722,0,14.0,0.7830664089710867,1,18.0,0.793160389807774,1,16.0,0.37186938090697713,6,35.0,0.3792106533686322,1,3.0,0.6691227614929949,9,120.0,0.4110857670810109,24,813.0,0.09354117201710002,0,9.0,0.7994279588522298,3,16.0,0.49796055154417856,19,443.0,0.11535995954499924,4,17.0,0.41405275775150663,86,1768.0
140.0,83,1151.0,4.359848484848484,6.420108882940495,7,78.0,0.3768656395897367,3,94.0,0.3429063169420516,2,18.0,0.5305255831303193,0,4.0,0.8854187211202815,3,29.0,0.3843444197757092,0,8.0,0.7488867788792232,1,10.0,0.5650228155471312,2,13.0,0.353297206587562,6,65.0,0.5779362907858273,3,12.0,0.4741291078270167,6,114.0,0.4829356090899816,24,937.0,0.07176827183501135,0,4.0,0.8701766631647724,5,36.0,0.48761869981379424,20,539.0,0.0680186378777928,1,16.0,0.6624623984408544,83,1977.0
145.0,77,1162.0,4.256410256410256,6.412875297859088,3,39.0,0.46840309782635053,2,74.0,0.4609450221711499,7,39.0,0.2905606267129286,0,0.0,0.8558520156463686,7,50.0,0.3235645908512991,2,11.0,0.5570296895911941,7,28.0,0.2419193872194975,2,4.0,0.6564408468642959,0,53.0,0.6300012106993785,0,8.0,0.5463785275563752,1,51.0,0.36690853763458686,18,888.0,0.18791875530593752,0,4.0,0.6403756442399474,5,63.0,0.3663129382651255,22,646.0,0.07904992367392374,1,30.0,0.6530210148017297,77,1988.0
150.0,75,1180.0,4.338235294117647,6.571176229374337,1,24.0,0.43649359036561325,8,94.0,0.43597253360151184,1,37.0,0.539309652930819,0,0.0,0.8850825371522,10,94.0,0.27567087162412135,1,13.0,0.6566434883593348,2,43.0,0.17253813595383727,2,14.0,0.7974247758106863,1,8.0,0.43864859563630804,0,4.0,0.8141376315126174,4,59.0,0.24938680208419697,12,647.0,0.22310037445658937,0,4.0,0.8920024723810459,8,94.0,0.3653536689738705,24,765.0,0.07202078578327901,1,35.0,0.0,75,1935.0
155.0,80,1139.0,4.25,6.323702542308494,7,40.0,0.42588611583108965,13,146.0,0.2061949482468298,1,14.0,0.5958587428724502,1,2.0,0.33837143178523066,7,99.0,0.2136762076161677,2,14.0,0.4176667503289377,2,29.0,0.7044814331919301,0,0.0,0.6828313533776644,1,5.0,0.33968314892650725,1,5.0,0.7532187513016342,9,92.0,0.39172427505604135,8,687.0,0.34210220501658245,0,7.0,0.7944898477181003,2,81.0,0.5356369001626726,26,890.0,0.188998869841436,0,0.0,1.0,80,2111.0
160.0,84,1033.0,3.729241877256318,6.719120818045365,10,86.0,0.4070785932251795,15,219.0,0.19110627793002652,1,12.0,0.6762481683546067,4,16.0,0.0009582042018868983,2,48.0,0.4169866871349255,2,16.0,0.41729468564975974,2,26.0,0.7910791819027937,4,10.0,0.17962208386514789,6,26.0,0.3943074659356318,3,13.0,0.5142489008442561,6,92.0,0.5086913738656021,8,722.0,0.2668664235245823,0,3.0,0.7966222262903364,0,18.0,0.476205964854646,21,882.0,0.2246525353797859,0,4.0,0.8356564557684601,84,2193.0
165.0,68,757.0,2.732851985559567,6.52800469368053,11,139.0,0.2740780016296078,16,298.0,0.1465603034669806,1,15.0,0.5824437059134334,0,12.0,0.26217082005039216,1,25.0,0.37825909697020116,0,6.0,0.7669042561431733,3,33.0,0.5254225299346363,2,21.0,0.21280654184449682,0,26.0,0.41855529277048753,1,14.0,0.4279846024329932,2,45.0,0.438700617378115,15,782.0,0.24488514409753226,0,3.0,0.8720507621510869,1,15.0,0.5468966010112463,15,723.0,0.13767511840841196,0,6.0,0.8539970952315635,68,2163.0
170.0,77,833.0,3.04014598540146,6.126376128227488,14,205.0,0.2852888095252926,16,378.0,0.18824590794600593,0,0.0,0.6767120538316292,0,4.0,0.7928100047155158,7,53.0,0.2812914420160354,0,4.0,0.36406201834325835,3,19.0,0.23549017934196728,2,21.0,0.5698479116293191,2,8.0,0.5236864915954,1,10.0,0.8008085676736559,0,29.0,0.36804454094776845,21,875.0,0.14686382091767872,0,0.0,0.642873929783587,1,19.0,0.6870172805921997,10,667.0,0.17223406515567874,0,2.0,0.8304426161378967,77,2294.0
175.0,93,969.0,3.5364963503649633,5.765938837163582,15,277.0,0.2918101801395658,10,368.0,0.2568680650420644,1,4.0,0.753778588781479,0,4.0,0.9041201907713773,9,97.0,0.40756634806001574,7,26.0,0.36013811221166137,6,24.0,0.12031328622929793,0,8.0,0.8655283988973294,0,4.0,0.6133033380948969,0,4.0,0.7256266899489439,6,41.0,0.36177502327036126,27,1001.0,0.08759077201746858,0,4.0,0.44271287816419314,4,29.0,0.40823443686230915,7,705.0,0.2640190196873184,1,4.0,0.6058584536079643,93,2600.0
180.0,117,1249.0,4.643122676579925,5.437908204270175,18,360.0,0.2376042360710288,1,252.0,0.33837001012849105,0,0.0,0.8131746253577657,0,4.0,0.6229790887000249,12,151.0,0.3687932607921196,8,66.0,0.43319953437228687,6,47.0,0.09186886211505314,0,4.0,0.9117686965654456,0,2.0,0.8765668644708956,4,15.0,0.49815425717819084,10,85.0,0.33708694207804063,31,1153.0,0.03125712958891932,0,4.0,0.8657996275565146,8,64.0,0.08605412982064278,13,756.0,0.33228950235967253,6,25.0,0.32763704608762584,117,2988.0
185.0,104,1566.0,5.553191489361702,5.483089939468437,19,451.0,0.24814298842044305,1,221.0,0.32124538764793126,0,0.0,0.6270894994069356,0,3.0,0.4795018915867508,13,212.0,0.30941385056778037,2,66.0,0.5070494491272624,3,45.0,0.5059305570404603,0,4.0,0.5772185131281247,0,2.0,0.8935585410839275,0,15.0,0.44714086125698055,7,96.0,0.30984784607831256,31,1314.0,0.037031785581868794,0,2.0,0.8835243220072441,2,56.0,0.16062281332963263,18,831.0,0.22472310644384766,8,64.0,0.3124554695198694,104,3382.0
190.0,103,1575.0,5.412371134020619,5.771408151763921,15,453.0,0.23618565552022616,7,250.0,0.32303373631325205,0,4.0,0.5779327629777633,1,7.0,0.34852607755028797,10,211.0,0.4277827242711035,3,33.0,0.28940704710299225,3,47.0,0.6551659667071976,0,4.0,0.8747312271863628,2,5.0,0.6066919863486376,0,0.0,0.751117166580158,2,72.0,0.39052006681131957,32,1471.0,0.1428024152476085,0,0.0,0.7025175723729884,0,21.0,0.7296952685961887,26,941.0,0.10387205434439492,2,67.0,0.269490759318893,103,3586.0
195.0,99,1375.0,4.824561403508772,5.663969486002037,9,364.0,0.2532735461659274,9,295.0,0.4479662744127482,0,4.0,0.9121884987736218,2,5.0,0.052500689232712915,2,143.0,0.4484077040831025,6,53.0,0.348043682495627,3,60.0,0.6622172774826663,0,4.0,0.8783877864634506,1,9.0,0.3481693732757597,0,2.0,0.8333486006906037,5,81.0,0.2790735276090402,30,1450.0,0.1867388826611116,0,0.0,0.7264782158707692,0,2.0,0.7830848151790915,30,1087.0,0.03637765411982205,2,15.0,0.1758856535380398,99,3574.0
200.0,88,1129.0,3.989399293286219,5.332601684674273,2,340.0,0.29541106570159076,9,340.0,0.3697645593774164,0,4.0,0.9083685898416152,6,30.0,0.24623125250043895,3,131.0,0.2921968316534634,2,57.0,0.5181678800839923,1,26.0,0.12331238412361267,0,2.0,0.7571008488765004,4,16.0,0.4928688629578818,1,5.0,0.7158831468983274,11,125.0,0.1723974327037158,21,1243.0,0.15008320120063592,1,5.0,0.7182505818875381,0,0.0,0.7735489964591576,27,1077.0,0.15131467170045476,0,7.0,0.34443934764285,88,3408.0
205.0,96,1009.0,3.431972789115646,5.6786131827625566,9,364.0,0.31898514238308934,13,397.0,0.19987839796211396,1,5.0,0.5562403916898024,0,30.0,0.6372964709354718,8,153.0,0.23063133622980025,4,58.0,0.3519522326569855,3,15.0,0.4473575444622722,2,8.0,0.5317730247277458,1,13.0,0.49287720046555644,3,15.0,0.6271959165548675,14,192.0,0.3242903086510775,18,898.0,0.19175552710871557,1,14.0,0.7794015419843616,0,0.0,0.6661817118424529,19,901.0,0.19533884001575028,0,4.0,0.8502135401323972,96,3067.0
210.0,88,762.0,2.5918367346938775,5.428000229507152,15,425.0,0.19193883998859954,10,362.0,0.24877542654106655,2,8.0,0.10957037491742967,0,2.0,0.7730491677417826,9,142.0,0.18901286107444482,9,93.0,0.26175200525664005,2,13.0,0.48061796526391504,3,22.0,0.7120016885496586,1,10.0,0.6698821977562284,0,9.0,0.58458630772144,16,265.0,0.3320455421903073,5,939.0,0.24375466814673424,1,10.0,0.6300535016348191,0,2.0,0.4161382418115496,15,917.0,0.14071494580943117,0,6.0,0.8759665815718414,88,3225.0
215.0,92,784.0,2.675767918088737,5.865082271959971,20,514.0,0.1891708982663371,1,152.0,0.3897396046549674,3,20.0,0.5770815423404762,0,4.0,0.8257296040987416,6,82.0,0.37776332732227774,9,136.0,0.3332353839756793,3,21.0,0.45443512122835433,1,14.0,0.604301845771164,1,6.0,0.7226580916173941,3,10.0,0.487588796808356,18,349.0,0.24881761748818418,8,941.0,0.23860430371446714,6,30.0,0.3760958876984235,0,4.0,0.856211035805234,13,991.0,0.20036020343912622,0,4.0,0.8359424414885357,92,3278.0
220.0,108,1124.0,3.7466666666666666,5.8004145329945205,24,629.0,0.20088346404273158,2,46.0,0.5662440621279708,3,34.0,0.6901482761525242,0,4.0,0.9598746712839749,3,88.0,0.36569619629433425,9,181.0,0.25406592654907795,3,36.0,0.0,5,22.0,0.514936107175915,3,17.0,0.7307616489546971,4,30.0,0.575424530849441,20,445.0,0.1903664485793288,11,853.0,0.09872387912317845,12,81.0,0.2299502193288145,0,4.0,0.9053334093488964,8,902.0,0.2960736436712027,1,7.0,0.7274305159637167,108,3379.0
225.0,104,1235.0,4.075907590759076,5.0894731535541675,21,627.0,0.1606711426535298,1,40.0,0.32556070589452774,0,16.0,0.6823848727131141,0,0.0,0.8833596139718056,9,103.0,0.19756136581223188,15,240.0,0.17899463108901698,3,53.0,0.12081495057015355,5,47.0,0.41968019689267866,2,11.0,0.48556627191949014,1,22.0,0.5324499952874466,21,549.0,0.12533992853704565,11,658.0,0.13504188973876083,7,106.0,0.35575434195628625,0,4.0,0.7365817145641739,7,695.0,0.25959405960608894,1,10.0,0.7968452868597582,104,3181.0
230.0,106,1338.0,4.274760383386582,5.82653267926388,15,506.0,0.2196803072433366,4,58.0,0.6257169716944514,2,7.0,0.4205831457917287,0,0.0,0.8853405195834992,14,164.0,0.1441584379338416,16,319.0,0.265862792145693,0,20.0,0.760736377552933,5,74.0,0.36495568360358754,8,33.0,0.259553951689238,3,10.0,0.5323607831237548,23,662.0,0.1285934497354822,3,618.0,0.3474745004878243,2,75.0,0.5664285829212491,0,4.0,0.8630419294654603,10,447.0,0.16874369513850182,1,17.0,0.7296346281416289,106,3014.0
235.0,110,1548.0,4.914285714285715,5.431873840507776,9,550.0,0.24083223950627752,4,78.0,0.6250447112515424,4,30.0,0.1754568260190005,1,1.0,0.816951441173536,17,246.0,0.1510823274566711,16,399.0,0.1992039702611245,0,2.0,0.9309337263497875,2,55.0,0.34936212671097916,12,84.0,0.24136646669645467,0,4.0,0.633915472588967,25,788.0,0.08859890219271334,7,618.0,0.37390072427766885,3,72.0,0.4924281853047379,0,8.0,0.786252495534834,8,477.0,0.22121739791757924,2,25.0,0.5913150814468033,110,3437.0
240.0,113,1607.0,5.200647249190938,5.226378854211145,8,586.0,0.21447291615294345,1,47.0,0.31979329167895254,0,19.0,0.7653467314558579,1,10.0,0.6396346306081727,18,334.0,0.2525455445614018,16,479.0,0.0,0,0.0,0.7883482612784761,4,25.0,0.6186132680907726,6,106.0,0.2990051693340233,0,4.0,0.7500908702028598,21,795.0,0.20095863156830404,15,675.0,0.23388848524224226,8,95.0,0.29567809002871437,0,4.0,0.8187980590441711,8,485.0,0.27759752100503526,7,53.0,0.3827633161652365,113,3717.0
